OID_,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,PLST,index_right,FID,SBZ,Name
249808,14240131144200032580,14,7,13,0,2024,1,11,4,2,5,3,0,0,1,1,0,0,0,0,"742154,712299999780953","5693356,183700000867248",12.476915416000054,51.339823944000045,1,2,2,2,Ost
249819,14240130148410032230,14,7,13,0,2024,1,7,3,3,5,2,0,0,1,1,0,0,0,0,"735774,165799999609590","5692869,907400000840425",12.385154111000077,51.33814039500004,1,0,0,0,Mitte
249820,14240130148310025050,14,7,13,0,2024,1,8,3,3,6,7,0,0,0,1,1,0,0,0,"730776,644000000320375","5693042,765499999746680",12.313643855000066,51.34174221500007,1,7,7,7,Alt-West
249821,14240130148110073950,14,7,13,0,2024,1,15,3,3,1,5,0,0,1,1,0,0,0,0,"734605,169099999591708","5695583,120999999344349",12.370189624000034,51.362978748000046,1,9,9,9,Nord
249823,14240130144200025280,14,7,13,0,2024,1,15,3,2,5,3,0,0,0,1,0,0,0,1,"731774,756199999712408","5691005,634600000455976",12.32662442700007,51.32304929700007,1,5,5,5,Südwest
249830,14240201148410074480,14,7,13,0,2024,2,12,5,3,5,2,0,0,1,0,0,0,0,1,"737427,079199999570847","5693235,434000000357628",12.409084717000042,51.340733697000076,1,2,2,2,Ost
249842,14240129148310033000,14,7,13,0,2024,1,8,2,3,6,2,0,0,0,0,1,0,1,0,"732356,980999999679625","5691707,198400000110269",12.335423151000043,51.329109595000034,1,5,5,5,Südwest
249843,14240129148110014230,14,7,13,0,2024,1,15,2,3,5,2,0,0,1,1,0,0,0,0,"738865,139000000432134","5698831,035000000149012",12.433451556000023,51.39035641900006,1,1,1,1,Nordost
249844,14240129144200142150,14,7,13,0,2024,1,16,2,2,6,4,1,0,0,1,1,0,0,0,"738814,520100000314415","5694796,800499999895692",12.430015361000073,51.354167285000074,1,1,1,1,Nordost
249845,14240129144200014000,14,7,13,0,2024,1,15,2,3,4,2,0,0,0,1,0,0,0,0,"733224,839999999850988","5693907,313999999314547",12.349298829000077,51.34850402600006,1,0,0,0,Mitte
249866,14240127148410046390,14,7,13,0,2024,1,13,7,3,1,7,0,0,0,1,0,1,0,0,"737204,854899999685585","5693368,735099999234080",12.40598876000007,51.342022961000055,1,2,2,2,Ost
249867,14240127148110013510,14,7,13,0,2024,1,13,7,3,5,3,0,0,0,1,0,0,0,0,"740610,038499999791384","5699669,713500000536442",12.459052171000053,51.39714704000005,1,1,1,1,Nordost
249868,14240127148110013500,14,7,13,0,2024,1,16,7,3,2,6,0,0,0,1,0,0,0,0,"734794,840800000354648","5692479,342399999499321",12.370862101000057,51.33503970900006,1,0,0,0,Mitte
249869,14240127144200025290,14,7,13,0,2024,1,12,7,3,6,4,0,0,0,1,1,0,0,0,"738842,005300000309944","5689258,547499999403954",12.426697789000059,51.30444503900003,1,3,3,3,Südost
249877,14240126148410058050,14,7,13,0,2024,1,13,6,3,3,6,0,0,0,1,0,0,0,0,"735093,112499999813735","5694883,349400000646710",12.376723630000072,51.356495694000046,1,0,0,0,Mitte
249879,14240126148210056780,14,7,13,0,2024,1,19,6,3,6,3,2,1,0,1,1,0,0,0,"739488,767400000244379","5691863,656099999323487",12.437708326000063,51.32755636200005,1,2,2,2,Ost
249881,14240126148210013360,14,7,13,0,2024,1,7,6,3,4,2,0,1,1,0,0,0,0,1,"736303,985500000417233","5687728,998999999836087",12.389340877000052,51.291774393000026,1,4,4,4,Süd
249898,14240125148410013740,14,7,13,0,2024,1,11,5,3,1,3,0,0,1,1,0,0,0,0,"732838,059000000357628","5694179,262000000104308",12.343932387000052,51.35110375600004,1,0,0,0,Mitte
249899,14240210148310057240,14,7,13,0,2024,2,18,7,2,4,2,1,0,0,1,0,0,0,0,"732741,672299999743700","5692083,866100000217557",12.341181232000054,51.33233356300008,1,7,7,7,Alt-West
249900,14240125148210032980,14,7,13,0,2024,1,17,5,3,0,1,2,0,1,0,0,0,0,0,"742229,938900000415742","5693536,110400000587106",12.478115771000034,51.34140681900004,1,2,2,2,Ost
249901,14240125148110033650,14,7,13,0,2024,1,21,5,3,5,3,2,0,1,0,0,0,0,1,"737051,953099999576807","5697649,862900000065565",12.406650272000036,51.380514342000026,1,1,1,1,Nordost
249902,14240125143263013320,14,7,13,0,2024,1,17,5,3,5,3,1,0,1,1,0,0,0,0,"735241,802000000141561","5692292,209000000730157",12.377143444000069,51.33317524000006,1,0,0,0,Mitte
249907,14240124148211033150,14,7,13,0,2024,1,5,4,3,5,3,2,1,1,1,0,0,0,0,"740210,192300000227988","5693906,061000000685453",12.449420976000056,51.345584185000064,1,2,2,2,Ost
249908,14240124144200000100,14,7,13,0,2024,1,18,4,2,6,4,2,0,0,1,1,0,0,0,"728526,406999999657273","5693842,860200000926852",12.281904195000038,51.34983369300005,1,7,7,7,Alt-West
249914,14240123148410013730,14,7,13,0,2024,1,17,3,3,5,3,2,0,1,1,0,0,0,0,"735172,942200000397861","5693461,220399999991059",12.37692855000006,51.343697173000066,1,0,0,0,Mitte
249915,14240123148210999760,14,7,13,0,2024,1,20,3,3,4,2,2,1,0,1,0,0,0,0,"734633,781999999657273","5690901,432099999859929",12.367515354000034,51.320942150000064,1,4,4,4,Süd
249916,14240123144200999720,14,7,13,0,2024,1,14,3,2,6,3,0,0,0,1,1,0,0,0,"730169,874200000427663","5689977,436300000175834",12.30296738800007,51.314470604000064,1,5,5,5,Südwest
249924,14240122148310014250,14,7,13,0,2024,1,17,2,3,2,7,1,1,0,1,0,0,0,0,"731732,876000000163913","5690705,097999999299645",12.325829079000073,51.32036848600006,1,5,5,5,Südwest
249930,14240121148410046400,14,7,13,0,2024,1,17,1,3,1,1,1,2,1,1,0,0,0,0,"733817,047199999913573","5693538,338800000026822",12.357545426000058,51.344948644000056,1,0,0,0,Mitte
249935,14240120148320032620,14,7,13,0,2024,1,13,7,3,1,6,0,2,0,1,0,0,0,0,"727287,999900000169873","5692451,903200000524521",12.263262430000054,51.337843090000035,1,7,7,7,Alt-West
249937,14240119148110985470,14,7,13,0,2024,1,21,6,3,5,3,2,2,1,1,0,0,0,0,"735882,682300000451505","5694518,879599999636412",12.387801656000022,51.35289696600006,1,9,9,9,Nord
249938,14240119144200985391,14,7,13,0,2024,1,12,6,3,6,4,0,1,0,1,1,0,0,0,"735673,819699999876320","5696187,527899999171495",12.385912983000026,51.36796178700007,1,9,9,9,Nord
249946,14240118148310985490,14,7,13,0,2024,1,10,5,3,0,1,0,2,1,0,0,0,0,0,"728763,195299999788404","5691161,835100000724196",12.283576929000048,51.32567036800003,1,6,6,6,West
249947,14240118148110986120,14,7,13,0,2024,1,11,5,3,2,6,0,2,1,1,0,0,0,0,"736037,209300000220537","5695525,205399999395013",12.390684411000052,51.36186579100007,1,9,9,9,Nord
249948,14240118144200985000,14,7,13,0,2024,1,13,5,3,8,1,0,2,0,0,0,0,0,1,"734830,171900000423193","5694159,295199999585748",12.372476198000072,51.350105030000066,1,0,0,0,Mitte
249949,14240118144200984990,14,7,13,0,2024,1,17,5,3,5,3,2,2,1,1,0,0,0,0,"733066,207999999634922","5691841,347999999299645",12.34567304500007,51.33002367700004,1,5,5,5,Südwest
249958,14240117148410985080,14,7,13,0,2024,1,8,4,3,2,6,0,0,0,1,0,0,0,0,"734786,745099999941885","5692524,216900000348687",12.370775663000074,51.335445863000075,1,0,0,0,Mitte
249960,14240117144200976620,14,7,13,0,2024,1,10,4,2,4,1,0,0,0,1,0,0,1,0,"739252,726999999955297","5691532,503499999642372",12.434104384000022,51.32468330700004,1,2,2,2,Ost
249961,14240117143263984980,14,7,13,0,2024,1,7,4,3,6,4,1,0,0,1,1,0,0,0,"731216,198400000110269","5693393,016499999910593",12.320171324000057,51.34470780000004,1,7,7,7,Alt-West
249970,14240116148410985770,14,7,13,0,2024,1,10,3,3,4,2,0,2,1,1,0,0,0,0,"737084,806900000199676","5693762,245500000193715",12.40453027600006,51.34560521100008,1,2,2,2,Ost
249971,14240116148410000160,14,7,13,0,2024,1,15,3,2,1,6,0,0,1,0,0,0,0,1,"734992,255300000309944","5693917,216399999335408",12.374639797000043,51.347865064000075,1,0,0,0,Mitte
249972,14240116148310985070,14,7,13,0,2024,1,7,3,3,5,3,2,1,1,1,0,0,0,0,"732687,487499999813735","5691861,684399999678135",12.34025970500005,51.33036127400004,1,5,5,5,Südwest
249973,14240116148110985060,14,7,13,0,2024,1,9,3,2,0,1,0,2,1,0,0,0,0,0,"733573,803000000305474","5695312,372899999842048",12.355223229000046,51.36097330000007,1,9,9,9,Nord
249974,14240116148110976290,14,7,13,0,2024,1,5,3,3,5,3,2,1,1,0,0,0,0,1,"730702,165799999609590","5697296,012800000607967",12.315334710000059,51.379953373000035,1,8,8,8,Nordwest
249975,14240116144200976610,14,7,13,0,2024,1,18,3,3,5,3,2,0,0,1,0,0,0,0,"728905,012000000104308","5694685,785000000149012",12.287873974000036,51.35724841100006,1,7,7,7,Alt-West
249976,14240116144200976600,14,7,13,0,2024,1,10,3,2,5,2,0,1,0,1,0,0,0,0,"734945,419200000353158","5698634,753499999642372",12.377085591000025,51.39023051400005,1,9,9,9,Nord
249988,14240115148210000470,14,7,13,0,2024,1,7,2,3,6,4,1,0,0,1,1,0,0,0,"735208,405799999833107","5689766,640300000086427",12.374998779000066,51.310518579000075,1,4,4,4,Süd
249989,14240115148110985460,14,7,13,0,2024,1,16,2,3,2,6,2,0,0,1,0,0,0,0,"733213,769000000320375","5697953,458399999886751",12.351793591000046,51.38482897800003,1,8,8,8,Nordwest
250005,14240113148110986420,14,7,13,0,2024,1,17,7,3,5,3,2,0,0,1,0,0,0,0,"740972,442599999718368","5698146,489900000393391",12.463218407000056,51.38332164900004,1,1,1,1,Nordost
250011,14240112148310962990,14,7,13,0,2024,1,15,6,3,0,1,0,2,1,0,0,0,0,0,"731776,577800000086427","5690189,132300000637770",12.32611980400003,51.31571894400008,1,5,5,5,Südwest
250012,14240112148110986410,14,7,13,0,2024,1,10,6,3,0,1,0,2,1,0,0,0,0,0,"737337,114000000059605","5698631,228000000119209",12.411396128000035,51.38920391700003,1,1,1,1,Nordost
250023,14240111148410985760,14,7,13,0,2024,1,8,5,3,4,2,0,0,1,1,0,0,0,0,"733730,274100000038743","5693755,278100000694394",12.356444099000043,51.34693168500007,1,0,0,0,Mitte
250024,14240111148310986440,14,7,13,0,2024,1,17,5,3,5,2,2,0,1,1,0,0,0,0,"732153,356300000101328","5692467,158999999985099",12.333000629000026,51.33601471700007,1,7,7,7,Alt-West
250025,14240111148310955710,14,7,13,0,2024,1,20,5,3,0,1,2,1,1,0,0,0,0,0,"731759,027599999681115","5689903,972400000318885",12.325683120000065,51.31316625200003,1,5,5,5,Südwest
250026,14240111148110962980,14,7,13,0,2024,1,6,5,3,6,4,2,0,0,1,1,0,0,0,"736921,309999999590218","5697128,725999999791384",12.404428954000025,51.375891126000056,1,1,1,1,Nordost
250027,14240111144200955671,14,7,13,0,2024,1,19,5,3,1,7,2,2,0,1,0,0,0,0,"740874,472699999809265","5696396,581900000572205",12.460627307000038,51.36765691900007,1,2,2,2,Ost
250036,14240110148310955420,14,7,13,0,2024,1,6,4,3,2,6,2,2,0,1,0,0,0,0,"730520,500599999912083","5690700,589800000190735",12.308457378000071,51.320820456000035,1,5,5,5,Südwest
250038,14240110144200962940,14,7,13,0,2024,1,12,4,3,5,3,0,0,0,1,0,0,0,1,"735441,224299999885261","5691683,689999999478459",12.379598981000072,51.327630457000055,1,0,0,0,Mitte
250039,14240110144200046370,14,7,13,0,2024,1,16,4,3,6,1,1,0,1,0,1,0,0,0,"734791,620799999684095","5692657,069099999964237",12.37093309100004,51.336636386000066,1,0,0,0,Mitte
250074,14240107148210976310,14,7,13,0,2024,1,10,1,3,1,5,0,0,1,1,0,0,0,0,"735072,995799999684095","5690368,744799999520183",12.373456184000077,51.31597925700004,1,4,4,4,Süd
250075,14240107148210943690,14,7,13,0,2024,1,18,1,3,2,2,2,1,0,1,0,0,0,0,"737630,694500000216067","5695343,720399999991059",12.413410188000057,51.35957261600004,1,1,1,1,Nordost
250076,14240107148110943440,14,7,13,0,2024,1,12,1,2,9,1,0,0,0,1,0,0,0,0,"739136,736399999819696","5698053,640699999406934",12.436824604000037,51.38326439700006,1,1,1,1,Nordost
250080,14240106148410962671,14,7,13,0,2024,1,9,7,3,6,4,0,0,0,0,1,0,0,1,"737058,481100000441074","5691561,764200000092387",12.402688718000036,51.325864436000074,1,3,3,3,Südost
250085,14240105148410963000,14,7,13,0,2024,1,22,6,3,3,2,2,0,0,1,0,0,0,1,"734891,522900000214577","5694336,736199999228120",12.373472737000043,51.351672456000074,1,0,0,0,Mitte
250103,14240104148421976660,14,7,13,0,2024,1,4,5,3,0,1,2,1,1,0,0,0,0,0,"735242,573499999940395","5692294,722200000658631",12.377156158000048,51.33319748100007,1,0,0,0,Mitte
250104,14240104148410942790,14,7,13,0,2024,1,10,5,3,0,1,0,1,1,0,0,0,0,0,"735444,168399999849498","5691678,813699999824166",12.379637941000055,51.32758546800005,1,0,0,0,Mitte
250105,14240104148210955220,14,7,13,0,2024,1,7,5,3,6,2,1,1,0,1,1,0,0,0,"736527,657999999821186","5690275,051000000908971",12.394230239000024,51.314535558000046,1,0,0,0,Mitte
250106,14240104148110942750,14,7,13,0,2024,1,10,5,3,1,5,0,1,1,1,0,0,0,0,"734243,050900000147521","5692287,588600000366569",12.362828853000053,51.33354596300006,1,0,0,0,Mitte
250107,14240104144200943010,14,7,13,0,2024,1,13,5,3,2,6,0,0,1,1,0,0,0,0,"733706,187400000169873","5698240,384400000795722",12.359046447000026,51.387202064000064,1,9,9,9,Nord
250120,14240103148410932930,14,7,13,0,2024,1,18,4,2,5,2,2,0,1,1,0,0,0,0,"736258,587700000032783","5692969,643200000748038",12.392162332000055,51.33883459900005,1,0,0,0,Mitte
250122,14240103148210943250,14,7,13,0,2024,1,17,4,3,1,6,2,0,1,1,0,0,0,0,"735053,543600000441074","5691285,396600000560284",12.373781809000036,51.32421553100005,1,4,4,4,Süd
250123,14240103144200942990,14,7,13,0,2024,1,18,4,2,6,2,2,0,0,1,1,0,0,0,"737086,156200000084937","5691691,416400000452995",12.403171445000055,51.327016678000064,1,3,3,3,Südost
250128,14240102148110932590,14,7,13,0,2024,1,7,3,3,6,2,2,1,0,1,1,0,0,0,"737506,559000000357628","5697081,376000000163913",12.412791018000064,51.375221665000026,1,1,1,1,Nordost
250129,14240102144200933200,14,7,13,0,2024,1,18,3,3,5,3,2,1,1,1,0,0,0,0,"737350,266999999992549","5690244,028000000864267",12.405991890000053,51.313914648000036,1,3,3,3,Südost
250130,14240102144200933190,14,7,13,0,2024,1,14,3,3,5,3,0,1,0,1,0,0,0,0,"731890,003600000403821","5692885,414400000125170",12.329498846000035,51.33987674700006,1,7,7,7,Alt-West
250131,14240102144200046300,14,7,13,0,2024,1,8,3,3,1,5,1,1,1,1,0,0,0,0,"734563,533699999563396","5694883,130100000649691",12.369131100000061,51.356712550000054,1,9,9,9,Nord
250142,14240101148110942761,14,7,13,0,2024,1,0,2,3,0,1,2,0,1,0,0,0,0,0,"730759,992200000211596","5696291,276699999347329",12.315511910000055,51.370910510000044,1,8,8,8,Nordwest
250153,14240215144200086741,14,7,13,0,2024,2,8,5,2,1,7,0,0,0,1,0,0,0,1,"739468,427000000141561","5695622,894600000232458",12.439945047000037,51.36130695300005,1,1,1,1,Nordost
250163,14240208144200056920,14,7,13,0,2024,2,15,5,3,2,2,0,1,0,1,0,0,0,0,"745161,316999999806285","5690111,847200000658631",12.517766992000077,51.30941771600004,1,2,2,2,Ost
250165,14240228144200123700,14,7,13,0,2024,2,11,4,3,5,3,0,0,0,1,0,0,0,0,"737374,428500000387430","5692667,985700000077486",12.407952025000043,51.335662229000036,1,3,3,3,Südost
250183,14240303148210119130,14,7,13,0,2024,3,0,1,3,0,6,2,0,1,1,0,0,0,0,"735056,403400000184774","5690971,958799999207258",12.373616127000048,51.32140080600004,1,4,4,4,Süd
250199,14240215144200073730,14,7,13,0,2024,2,12,5,3,3,6,0,0,0,1,0,0,0,0,"735107,997800000011921","5694520,352499999105930",12.376697212000067,51.353231159000075,1,0,0,0,Mitte
250268,14240119148110013690,14,7,13,0,2024,1,16,6,3,0,1,1,2,1,0,0,0,0,0,"734697,040300000458956","5695787,707599999383092",12.371641933000035,51.36477724900004,1,9,9,9,Nord
250333,14240119148110999750,14,7,13,0,2024,1,12,6,3,6,4,0,2,0,1,1,0,0,0,"731236,280399999581277","5696743,054099999368191",12.322636646000035,51.37477232800006,1,8,8,8,Nordwest
250340,14240122148410000490,14,7,13,0,2024,1,16,2,3,5,2,1,1,1,1,0,0,0,0,"735778,461299999617040","5693127,118699999526143",12.385385932000077,51.34044741100007,1,0,0,0,Mitte
250380,14240302144200227430,14,7,13,0,2024,3,16,7,3,0,6,0,0,1,1,0,0,0,0,"734790,929999999701977","5696052,542899999767542",12.37316308100003,51.36711570700004,1,9,9,9,Nord
250384,14240305148110108710,14,7,13,0,2024,3,18,3,3,2,6,2,1,0,1,0,0,0,0,"734949,231300000101328","5698658,820900000631809",12.377156206000052,51.39044497200007,1,9,9,9,Nord
250394,14240308148210123740,14,7,13,0,2024,3,8,6,3,3,6,0,0,1,0,0,0,0,0,"738104,099600000306964","5694075,271999999880791",12.419348705000061,51.34798895500006,1,1,1,1,Nordost
250523,14240201148310108070,14,7,13,0,2024,2,13,5,3,5,3,0,0,1,1,0,0,0,0,"730161,057500000111759","5694135,922000000253320",12.305527376000043,51.35180498600005,1,7,7,7,Alt-West
250600,14240514148224294530,14,7,13,0,2024,5,15,3,3,1,5,0,0,1,1,0,0,0,0,"735958,698900000192225","5691779,087300000712276",12.387076216000025,51.32827237500004,1,0,0,0,Mitte
250601,14240514148210343200,14,7,13,0,2024,5,15,3,3,5,3,0,0,1,1,0,0,0,0,"737350,543700000271201","5690245,729100000113249",12.405996985000058,51.313929802000075,1,3,3,3,Südost
250602,14240514148210300530,14,7,13,0,2024,5,13,3,3,6,4,0,0,0,1,1,0,0,0,"737461,703900000080466","5693748,084699999541044",12.409922778000066,51.34532081000003,1,2,2,2,Ost
250603,14240514144200425870,14,7,13,0,2024,5,15,3,2,6,4,0,0,0,1,1,0,0,0,"735817,500799999572337","5691765,670600000768900",12.385044305000065,51.32821049100005,1,0,0,0,Mitte
250604,14240514144200379660,14,7,13,0,2024,5,14,3,3,4,1,0,0,0,1,0,0,0,1,"736584,469800000078976","5693545,077099999412894",12.397214732000066,51.34386430100005,1,2,2,2,Ost
250621,14240513148410319320,14,7,13,0,2024,5,10,2,3,4,6,0,0,1,1,0,0,0,0,"737062,515599999576807","5691325,786299999803305",12.402589591000037,51.32374458700008,1,3,3,3,Südost
250622,14240513148410300870,14,7,13,0,2024,5,6,2,3,1,6,0,0,1,0,0,0,0,0,"735429,654400000348687","5691561,011900000274181",12.379352181000058,51.32653404500007,1,0,0,0,Mitte
250623,14240513148410282440,14,7,13,0,2024,5,11,2,3,1,5,0,0,1,1,0,0,0,0,"734920,325299999676645","5692383,317900000140071",12.372596969000028,51.33412593800006,1,0,0,0,Mitte
250624,14240513148320311640,14,7,13,0,2024,5,18,2,3,0,2,0,0,1,1,0,0,0,0,"730264,220399999991059","5691360,193800000473857",12.305211838000048,51.32684550500005,1,6,6,6,West
250625,14240513148210311620,14,7,13,0,2024,5,14,2,3,6,6,0,0,0,1,1,0,0,0,"739994,589900000020862","5689073,120300000533462",12.443077424000023,51.30229603400005,1,3,3,3,Südost
250626,14240513148110300480,14,7,13,0,2024,5,19,2,3,5,3,0,0,0,1,0,0,0,0,"735739,156700000166893","5695364,829600000753999",12.386304629000051,51.360549958000036,1,9,9,9,Nord
250627,14240513148110282380,14,7,13,0,2024,5,18,2,3,5,2,0,0,0,1,0,0,0,0,"738795,868800000287592","5696080,111800000071526",12.430609381000068,51.365693890000045,1,1,1,1,Nordost
250628,14240513144200331780,14,7,13,0,2024,5,6,2,3,5,3,0,0,0,1,0,0,0,0,"739492,433100000023842","5691861,333100000396371",12.437759282000059,51.32753396800007,1,2,2,2,Ost
250629,14240513144200294510,14,7,13,0,2024,5,17,2,3,5,2,0,0,1,1,0,0,0,0,"735089,996000000275671","5689884,917700000107288",12.373380821000069,51.31162920100007,1,4,4,4,Süd
250630,14240513144200294500,14,7,13,0,2024,5,17,2,3,5,3,0,0,1,1,0,0,0,0,"734127,327999999746680","5692836,967599999159575",12.361531643000035,51.338525108000056,1,0,0,0,Mitte
250648,14240512144200301790,14,7,13,0,2024,5,19,1,3,2,6,0,0,1,1,0,0,0,0,"732752,971199999563396","5692745,232599999755621",12.341775228000074,51.33826581400007,1,7,7,7,Alt-West
250660,14240511148410294560,14,7,13,0,2024,5,18,7,3,0,1,0,0,1,0,0,0,0,0,"733333,942599999718368","5693657,001299999654293",12.35069869800003,51.34621230300007,1,0,0,0,Mitte
250661,14240511144200331820,14,7,13,0,2024,5,19,7,3,6,4,0,0,1,0,1,0,0,0,"733796,256099999882281","5695758,373299999162555",12.358705967000049,51.36488532800007,1,9,9,9,Nord
250662,14240511144200294930,14,7,13,0,2024,5,12,7,3,8,7,0,0,0,1,0,0,0,0,"728498,712700000032783","5694578,385299999266863",12.281979418000049,51.35644777700003,1,7,7,7,Alt-West
250671,14240510144200294490,14,7,13,0,2024,5,10,6,3,0,6,0,0,1,1,0,0,0,0,"735635,222000000067055","5690538,970399999991059",12.38162191300006,51.31727476200007,1,4,4,4,Süd
250681,14240509148310493210,14,7,13,0,2024,5,18,5,3,0,2,0,0,1,0,0,0,0,1,"731242,668899999931455","5691951,676400000229478",12.319615028000044,51.331758312000034,1,7,7,7,Alt-West
250682,14240509148224310980,14,7,13,0,2024,5,14,5,3,5,2,0,0,0,1,0,0,0,1,"739953,793800000101328","5689052,568900000303984",12.442479462000051,51.30212876200005,1,3,3,3,Südost
250683,14240509148210282400,14,7,13,0,2024,5,14,5,3,5,7,0,0,1,1,0,0,0,0,"736740,060999999754131","5688798,278999999165535",12.396292750000043,51.30119143400003,1,4,4,4,Süd
250685,14240509145200294520,14,7,13,0,2024,5,9,5,3,5,3,0,0,0,1,0,0,0,0,"734747,522300000302494","5691051,051100000739098",12.369243260000076,51.32223828600007,1,4,4,4,Süd
250686,14240509144200281450,14,7,13,0,2024,5,14,5,3,5,3,0,0,1,1,0,0,0,0,"734732,119500000029802","5696418,720399999991059",12.372561473000076,51.37042694500008,1,9,9,9,Nord
250696,14240508148410295060,14,7,13,0,2024,5,19,4,3,0,1,0,0,1,0,0,0,0,0,"735478,838999999687076","5692942,758400000631809",12.38097001500006,51.338916693000044,1,0,0,0,Mitte
250697,14240508144200379670,14,7,13,0,2024,5,10,4,3,5,3,0,0,0,1,0,0,0,0,"731732,892699999734759","5690702,317900000140071",12.325827511000057,51.320343523000076,1,5,5,5,Südwest
250698,14240508144200343000,14,7,13,0,2024,5,16,4,3,5,3,0,0,0,1,0,0,0,0,"734477,709099999628961","5693080,183299999684095",12.366713110000035,51.340563958000075,1,0,0,0,Mitte
250699,14240508144200280900,14,7,13,0,2024,5,16,4,3,5,3,0,0,0,1,0,0,0,0,"735135,369500000029802","5693717,005300000309944",12.37655894900007,51.34600872500005,1,0,0,0,Mitte
250713,14240507148410318330,14,7,13,0,2024,5,16,3,3,5,3,0,0,1,0,0,0,0,1,"734783,896099999547005","5692740,369999999180436",12.37087729500007,51.337387318000026,1,0,0,0,Mitte
250714,14240507148410276920,14,7,13,0,2024,5,7,3,3,1,2,0,1,1,1,0,0,0,0,"735883,213899999856949","5692602,278000000864267",12.386539631000062,51.33569286200003,1,0,0,0,Mitte
250715,14240507148310281490,14,7,13,0,2024,5,10,3,3,1,7,0,1,0,1,0,0,0,0,"729851,469899999909103","5689826,720699999481440",12.298309257000028,51.31324629100004,1,6,6,6,West
250716,14240507148210300520,14,7,13,0,2024,5,9,3,3,6,4,0,0,1,0,1,0,0,0,"737721,689500000327826","5693460,124800000339746",12.413456791000044,51.342627435000054,1,2,2,2,Ost
250717,14240507148110588200,14,7,13,0,2024,5,13,3,3,6,6,0,0,1,0,1,0,0,0,"733967,801900000311434","5692862,693099999800324",12.359262340000043,51.33882169000003,1,0,0,0,Mitte
250723,14240506148310265210,14,7,13,0,2024,5,8,2,3,5,2,0,0,1,1,0,0,0,0,"732957,685300000011921","5691129,754100000485778",12.343652962000021,51.32368038700008,1,5,5,5,Südwest
250724,14240506148211281470,14,7,13,0,2024,5,7,2,3,5,3,0,0,1,0,0,0,0,0,"735051,901999999769032","5691167,551999999210238",12.373680592000028,51.32315838900007,1,4,4,4,Süd
250725,14240506144200311580,14,7,13,0,2024,5,14,2,3,1,5,0,0,0,1,0,0,0,0,"735001,633500000461936","5695154,427200000733137",12.375591177000047,51.35896681300005,1,9,9,9,Nord
250726,14240514144200282360,14,7,13,0,2024,5,9,3,3,6,2,0,0,0,1,1,0,0,0,"738653,253600000403821","5695291,416200000792742",12.428035327000032,51.35867461600003,1,1,1,1,Nordost
250742,14240505148410381021,14,7,13,0,2024,5,17,1,3,6,4,0,0,0,1,1,0,0,0,"735551,904400000348687","5692909,594299999997020",12.381995183000072,51.33858874100008,1,0,0,0,Mitte
250743,14240505148310282430,14,7,13,0,2024,5,12,1,3,0,1,0,0,1,0,0,0,0,0,"732589,860299999825656","5692080,192500000819564",12.339003433000073,51.33236268500008,1,5,5,5,Südwest
250755,14240504148410281510,14,7,13,0,2024,5,17,7,3,1,5,0,0,1,1,0,0,0,0,"735169,716000000014901","5693435,223899999633431",12.376865142000042,51.34346515400006,1,0,0,0,Mitte
250756,14240504148410276910,14,7,13,0,2024,5,15,7,3,5,3,0,0,1,1,0,0,0,0,"734185,434999999590218","5692120,416999999433756",12.36189336600006,51.33206907400006,1,0,0,0,Mitte
250757,14240504148410265460,14,7,13,0,2024,5,13,7,3,5,2,0,0,1,1,0,0,0,0,"736338,259499999694526","5692058,645999999716878",12.392699776000029,51.33062419600003,1,0,0,0,Mitte
250758,14240504148310281480,14,7,13,0,2024,5,14,7,3,5,3,0,0,0,1,0,0,0,0,"729286,054800000041723","5691021,363399999216199",12.290978220000056,51.32419885100006,1,6,6,6,West
250760,14240504148113264350,14,7,13,0,2024,5,15,7,3,0,3,0,0,0,0,0,0,0,1,"737157,873399999924004","5694781,743400000035763",12.406256756000062,51.35472581200003,1,1,1,1,Nordost
250771,14240503148310300850,14,7,13,0,2024,5,12,6,3,2,6,0,0,0,1,0,0,0,0,"728208,577399999834597","5689389,143999999389052",12.274495726000055,51.30997911700007,1,6,6,6,West
250772,14240503148310300830,14,7,13,0,2024,5,22,6,3,0,1,2,1,1,0,0,0,0,0,"732776,926699999719858","5693327,225899999961257",12.342498935000037,51.34348036600005,1,7,7,7,Alt-West
250773,14240503148310265430,14,7,13,0,2024,5,10,6,3,1,5,0,0,1,1,0,0,0,0,"729765,352199999615550","5693890,575200000777841",12.29969608700003,51.34976259600006,1,7,7,7,Alt-West
250774,14240503148210343190,14,7,13,0,2024,5,18,6,3,4,2,0,0,0,1,0,0,0,0,"734749,199000000022352","5691051,027000000700355",12.36926726400003,51.32223737800007,1,4,4,4,Süd
250775,14240503148110264340,14,7,13,0,2024,5,18,6,3,0,1,0,0,1,0,0,0,0,0,"728711,341500000096858","5698094,092199999839067",12.287289904000033,51.387923183000055,1,8,8,8,Nordwest
